,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
1428,Catalina (C/2013 US10),2457946.702586805,A.D. 2017-Jul-12 04:51:43.5000,8.4,3.053017267155373,6.5,5.615715710990245,3.173596227056514,0.006458838112721949,0.005688241790070206,0.002996629387317635,0.04121668638126653,7.136448023533759,0.008571853194762977
1429,Catalina (C/2013 US10),2457947.702586805,A.D. 2017-Jul-13 04:51:43.5000,8.4,3.059474865950143,6.5,5.621401670688783,3.176591565261873,0.006456360087838225,0.005683679574604587,0.002994048166566309,0.04126618039673105,7.145017646660935,0.008567394574751825
1430,Catalina (C/2013 US10),2457948.702586805,A.D. 2017-Jul-14 04:51:43.5000,8.4,3.065929988551935,6.5,5.62708307406596,3.179584325670994,0.006453885725616621,0.005679129138670861,0.002991473789861423,0.04131564868757485,7.153582815708109,0.008562945029293039
1431,Catalina (C/2013 US10),2457949.702586805,A.D. 2017-Jul-15 04:51:43.5000,8.4,3.072382638619987,6.5,5.632759932875355,3.182574515113012,0.006451415019228644,0.005674590430443344,0.002988906227413504,0.04136509130611388,7.162143539733499,0.008558504525783233
1432,Catalina (C/2013 US10),2457950.702586805,A.D. 2017-Jul-16 04:51:43.5000,8.4,3.07883281980676,6.5,5.63843225881895,3.185562140387368,0.006448947961948769,0.005670063398543325,0.002986345449612079,0.04141450830447668,7.170699827762892,0.008554073031935545
1433,Catalina (C/2013 US10),2457951.702586805,A.D. 2017-Jul-17 04:51:43.5000,8.4,3.085280535758038,6.5,5.644100063547566,3.188547208263973,0.006446484547133363,0.005665547992030054,0.002983791427025689,0.04146389973460623,7.179251688789927,0.008549650515764909
1434,Catalina (C/2013 US10),2457952.702586805,A.D. 2017-Jul-18 04:51:43.5000,8.4,3.091725790112989,6.5,5.649763358661297,3.191529725483403,0.00644402476820292,0.005661044160390887,0.002981244130401553,0.04151326564826158,7.18779913177641,0.008545236945573827
1435,Catalina (C/2013 US10),2457953.702586805,A.D. 2017-Jul-19 04:51:43.5000,8.4,3.098168586504229,6.5,5.655422155709936,3.19450969875707,0.006441568618627234,0.005656551853530953,0.002978703530664924,0.04156260609701954,7.196342165652591,0.008540832289938892
1436,Catalina (C/2013 US10),2457954.702586805,A.D. 2017-Jul-20 04:51:43.5000,8.4,3.104608928557864,6.5,5.661076466193386,3.197487134767395,0.006439116091912999,0.005652071021762792,0.002976169598918232,0.04161192113227618,7.204880799317419,0.008536436517698164
1437,Catalina (C/2013 US10),2457955.702586805,A.D. 2017-Jul-21 04:51:43.5000,8.4,3.11104681989352,6.5,5.666726301562059,3.200462040167993,0.006436667181593625,0.005647601615796121,0.002973642306440045,0.0416612108052483,7.213415041638812,0.008532049597939484
1438,Catalina (C/2013 US10),2457956.702586805,A.D. 2017-Jul-22 04:51:43.5000,8.4,3.117482264124366,6.5,5.672371673217273,3.203434421583847,0.006434221881220485,0.005643143586727937,0.002971121624683947,0.04171047516697493,7.221944901453898,0.008527671499989616
1439,Catalina (C/2013 US10),2457957.702586805,A.D. 2017-Jul-23 04:51:43.5000,8.4,3.12391526485713,6.5,5.678012592511635,3.206404285611476,0.006431780184355884,0.005638696886033003,0.002968607525277285,0.04175971426831852,7.230470387569244,0.00852330219340434
1440,Catalina (C/2013 US10),2457958.702586805,A.D. 2017-Jul-24 04:51:43.5000,8.4,3.130345825692103,6.5,5.683649070749408,3.209371638819116,0.006429342084567181,0.005634261465554757,0.00296609998001987,0.04180892815996639,7.238991508761084,0.008518941647959315
1441,Catalina (C/2013 US10),2457959.702586805,A.D. 2017-Jul-25 04:51:43.5000,8.4,3.136773950223145,6.5,5.689281119186881,3.212336487746887,0.006426907575421756,0.005629837277496667,0.002963598960882631,0.0418581168924319,7.247508273775535,0.008514589833641667
1442,Catalina (C/2013 US10),2457960.702586805,A.D. 2017-Jul-26 04:51:43.5000,8.4,3.143199642037682,6.5,5.694908749032723,3.215298838906967,0.006424476650482913,0.005625424274414219,0.002961104440006258,0.04190728051605565,7.256020691328804,0.008510246720642396
1443,Catalina (C/2013 US10),2457961.702586805,A.D. 2017-Jul-27 04:51:43.5000,8.4,3.149622904716699,6.5,5.700531971448331,3.218258698783754,0.006422049303306165,0.005621022409206968,0.002958616389699821,0.04195641908100667,7.264528770107388,0.008505912279348996
1444,Catalina (C/2013 US10),2457962.702586805,A.D. 2017-Jul-28 04:51:43.5000,8.4,3.156043741834731,6.5,5.70615079754817,3.221216073834046,0.006419625527436377,0.005616631635111337,0.002956134782439392,0.04200553263728347,7.273032518768262,0.008501586480339057
1445,Catalina (C/2013 US10),2457963.702586805,A.D. 2017-Jul-29 04:51:43.5000,8.4,3.162462156959851,6.5,5.711765238400109,3.224170970487194,0.006417205316405088,0.005612251905693553,0.002953659590866644,0.04205462123471525,7.281531945939078,0.008497269294373958
1446,Catalina (C/2013 US10),2457964.702586805,A.D. 2017-Jul-30 04:51:43.5000,8.4,3.168878153653659,6.5,5.717375305025743,3.227123395145275,0.006414788663728206,0.005607883174843048,0.0029511907877875,0.04210368492296275,7.290027060218336,0.008492960692393149
1447,Catalina (C/2013 US10),2457965.702586805,A.D. 2017-Jul-31 04:51:43.5000,8.4,3.17529173547126,6.5,5.722981008400716,3.230073354183254,0.006412375562903865,0.005603525396765867,0.002948728346170757,0.04215272375151945,7.298517870175563,0.008488660645508479
1448,Catalina (C/2013 US10),2457966.702586805,A.D. 2017-Aug-01 04:51:43.5000,8.4,3.181702905961244,6.5,5.728582359455034,3.233020853949145,0.006409966007410586,0.00559917852597854,0.00294627223914673,0.04220173776971244,7.307004384351476,0.008484369124999
1449,Catalina (C/2013 US10),2457967.702586805,A.D. 2017-Aug-02 04:51:43.5000,8.4,3.188111668665676,6.5,5.734179369073373,3.235965900764173,0.006407559990705558,0.005594842517302001,0.00294382244000591,0.04225072702670343,7.315486611258162,0.008480086102305856
1450,Catalina (C/2013 US10),2457968.702586805,A.D. 2017-Aug-03 04:51:43.5000,8.4,3.194518027120063,6.5,5.739772048095379,3.238908500922933,0.006405157506222963,0.0055905173258556,0.002941378922197628,0.04229969157148959,7.323964559379224,0.008475811549027287
1451,Catalina (C/2013 US10),2457969.702586805,A.D. 2017-Aug-04 04:51:43.5000,8.4,3.200921984853334,6.5,5.745360407315962,3.241848660693547,0.00640275854737235,0.005586202907051211,0.002938941659328733,0.04234863145290454,7.332438237169939,0.008471545436913688
1452,Catalina (C/2013 US10),2457970.702586805,A.D. 2017-Aug-05 04:51:43.5000,8.4,3.207323545387813,6.5,5.750944457485591,3.244786386317823,0.006400363107537208,0.005581899216587266,0.002936510625162261,0.04239754671961916,7.340907653057404,0.008467287737862705
1453,Catalina (C/2013 US10),2457971.702586805,A.D. 2017-Aug-06 04:51:43.5000,8.4,3.213722712239198,6.5,5.756524209310574,3.24772168401141,0.006397971180073466,0.005577606210442844,0.002934085793616111,0.04244643742014245,7.349372815440696,0.008463038423914328
1454,Catalina (C/2013 US10),2457972.702586805,A.D. 2017-Aug-07 04:51:43.5000,8.4,3.220119488916527,6.5,5.762099673453331,3.250654559963951,0.006395582758308041,0.005573323844871582,0.002931667138761736,0.04249530360282232,7.357833732690992,0.008458797467245868
1455,Catalina (C/2013 US10),2457973.702586805,A.D. 2017-Aug-08 04:51:43.5000,8.4,3.226513878922146,6.5,5.767670860532679,3.253585020339237,0.006393197835537496,0.005569052076395382,0.002929254634822789,0.04254414531584633,7.366290413151717,0.00845456484016678
1456,Catalina (C/2013 US10),2457974.702586805,A.D. 2017-Aug-09 04:51:43.5000,8.4,3.232905885751689,6.5,5.773237781124079,3.256513071275358,0.006390816405026751,0.005564790861797977,0.002926848256173785,0.04259296260724255,7.374742865138665,0.00845034051511343
1457,Catalina (C/2013 US10),2457975.702586805,A.D. 2017-Aug-10 04:51:43.5000,8.4,3.239295512894031,6.5,5.77880044575991,3.259438718884854,0.006388438460007842,0.005560540158118098,0.002924447977338724,0.04264175552488017,7.383191096940135,0.008446124464643498
1458,Catalina (C/2013 US10),2457976.702586805,A.D. 2017-Aug-11 04:51:43.5000,8.4,3.245682763831268,6.5,5.784358864929715,3.262361969254863,0.006386063993678841,0.005556299922642354,0.002922053772989687,0.04269052411647022,7.391635116817038,0.008441916661430253
1459,Catalina (C/2013 US10),2457977.702586805,A.D. 2017-Aug-12 04:51:43.5000,8.4,3.252067642038674,6.5,5.789913049080438,3.265282828447267,0.006383692999202981,0.00555207011289759,0.002919665617945379,0.04273926842956628,7.400074933003009,0.00843771707825646
1460,Catalina (C/2013 US10),2457978.702586805,A.D. 2017-Aug-13 04:51:43.5000,8.4,3.258450150984668,6.5,5.795463008616671,3.268201302498841,0.006381325469707963,0.005547850686642784,0.002917283487169637,0.04278798851156492,7.408510553704524,0.008433525688007969
1461,Catalina (C/2013 US10),2457979.702586805,A.D. 2017-Aug-14 04:51:43.5000,8.4,3.264830294130781,6.5,5.801008753900879,3.271117397421397,0.006378961398285632,0.0055436416018603,0.002914907355769844,0.04283668440970653,7.416941987100994,0.00842934246366696
1462,Catalina (C/2013 US10),2457980.702586805,A.D. 2017-Aug-15 04:51:43.5000,8.4,3.271208074931616,6.5,5.806550295253612,3.274031119201921,0.006376600777992144,0.005539442816746444,0.002912537198995269,0.04288535617107559,7.42536924134485,0.008425167378304788
1463,Catalina (C/2013 US10),2457981.702586805,A.D. 2017-Aug-16 04:51:43.5000,8.4,3.277583496834816,6.5,5.812087642953725,3.276942473802724,0.006374243601848611,0.005535254289701262,0.002910172992235297,0.04293400384260142,7.433792324561646,0.008421000405074406
1464,Catalina (C/2013 US10),2457982.702586805,A.D. 2017-Aug-17 04:51:43.5000,8.4,3.283956563281026,6.5,5.817620807238566,3.279851467161571,0.006371889862842661,0.005531075979317499,0.002907814711017524,0.04298262747105839,7.442211244850118,0.008416841517202494
1465,Catalina (C/2013 US10),2457983.702586805,A.D. 2017-Aug-18 04:51:43.5000,8.4,3.290327277703867,6.5,5.823149798304169,3.282758105191826,0.006369539553930775,0.005526907844368534,0.002905462331005706,0.04303122710306651,7.450626010282266,0.008412690687981051
1466,Catalina (C/2013 US10),2457984.702586805,A.D. 2017-Aug-19 04:51:43.5000,8.4,3.296695643529896,6.5,5.828674626305427,3.285662393782582,0.00636719266804208,0.005522749843795455,0.002903115827997512,0.04307980278509166,7.459036628903412,0.008408547890758886
1467,Catalina (C/2013 US10),2457985.702586805,A.D. 2017-Aug-20 04:51:43.5000,8.4,3.303061664178594,6.5,5.834195301356249,3.288564338798797,0.006364849198083588,0.005518601936692992,0.002900775177922055,0.04312835456344596,7.467443108732249,0.00840441309893279
1468,Catalina (C/2013 US10),2457986.702586805,A.D. 2017-Aug-21 04:51:43.5000,8.4,3.309425343062338,6.5,5.839711833529712,3.291463946081422,0.006362509136947476,0.005514464082294578,0.002898440356837188,0.043176882484288,7.475845457760889,0.008400286285938825
1469,Catalina (C/2013 US10),2457987.702586805,A.D. 2017-Aug-22 04:51:43.5000,8.4,3.315786683586392,6.5,5.84522423285819,3.294361221447528,0.006360172477520792,0.005510336239956299,0.002896111340926482,0.04322538659362302,7.484243683954892,0.008396167425243697
1470,Catalina (C/2013 US10),2457988.702586805,A.D. 2017-Aug-23 04:51:43.5000,8.4,3.322145689148914,6.5,5.850732509333465,3.297256170690433,0.006357839212698193,0.005506218369140212,0.002893788106495885,0.04327386693730313,7.492637795253305,0.008392056490336905
1471,Catalina (C/2013 US10),2457989.702586805,A.D. 2017-Aug-24 04:51:43.5000,8.4,3.328502363140962,6.5,5.856236672906826,3.300148799579822,0.006355509335398369,0.005502110429397149,0.002891470629970022,0.04332232356102732,7.501027799568665,0.008387953454723969
1472,Catalina (C/2013 US10),2457990.702586805,A.D. 2017-Aug-25 04:51:43.5000,8.4,3.334856708946538,6.5,5.861736733489156,3.303039113861854,0.006353182838584897,0.005498012380349422,0.00288915888788807,0.04337075651034164,7.509413704787023,0.008383858291921432
1473,Catalina (C/2013 US10),2457991.702586805,A.D. 2017-Aug-26 04:51:43.5000,8.4,3.341208729942638,6.5,5.867232700950982,3.305927119259293,0.006350859715292152,0.005493924181674327,0.002886852856899258,0.04341916583063919,7.517795518767953,0.008379770975454628
1474,Catalina (C/2013 US10),2457992.702586805,A.D. 2017-Aug-27 04:51:43.5000,8.4,3.347558429499341,6.5,5.872724585122535,3.308812821471599,0.006348539958657616,0.005489845793089078,0.002884552513757903,0.04346755156716021,7.526173249344557,0.008375691478859264
1475,Catalina (C/2013 US10),2457993.702586805,A.D. 2017-Aug-28 04:51:43.5000,8.4,3.35390581097993,6.5,5.878212395793772,3.311696226175041,0.006346223561960651,0.00548577717433895,0.002882257835318121,0.04351591376499211,7.534546904323477,0.00837161977568834
1476,Catalina (C/2013 US10),2457994.702586805,A.D. 2017-Aug-29 04:51:43.5000,8.4,3.360250877741061,6.5,5.883696142714412,3.314577339022787,0.006343910518669213,0.005481718285190183,0.002879968798528212,0.04356425246906966,7.542916491484934,0.008367555839526274
1477,Catalina (C/2013 US10),2457995.702586805,A.D. 2017-Aug-30 04:51:43.5000,8.4,3.366593633132971,6.5,5.889175835593948,3.317456165644992,0.006341600822494195,0.005477669085429819,0.00287768538042492,0.0436125677241752,7.551282018582746,0.008363499644011887
1478,Catalina (C/2013 US10),2457996.702586805,A.D. 2017-Aug-31 04:51:43.5000,8.4,3.372934080499756,6.5,5.894651484101674,3.320332711648904,0.006339294467452244,0.005473629534876101,0.002875407558127784,0.04366085957493908,7.559643493344415,0.008359451162873566
1479,Catalina (C/2013 US10),2457997.702586805,A.D. 2017-Sep-01 04:51:43.5000,8.4,3.379272223179711,6.5,5.900123097866725,3.323206982618916,0.006336991447935344,0.005469599593401961,0.002873135308833948,0.04370912806584024,7.568000923471239,0.00835541036997799
1480,Catalina (C/2013 US10),2457998.702586805,A.D. 2017-Sep-02 04:51:43.5000,8.4,3.385608064505743,6.5,5.905590686478159,3.326078984116662,0.006334691758785782,0.00546557922097645,0.002870868609813956,0.04375737324120731,7.576354316638473,0.008351377239395805
1481,Catalina (C/2013 US10),2457999.702586805,A.D. 2017-Sep-03 04:51:43.5000,8.4,3.391941607805856,6.5,5.911054259485069,3.328948721681082,0.00633239539537357,0.00546156837772751,0.002868607438409074,0.04380559514521989,7.584703680495585,0.008347351745485843
1482,Catalina (C/2013 US10),2458000.702586805,A.D. 2017-Sep-04 04:51:43.5000,8.4,3.398272856403719,6.5,5.916513826396793,3.33181620082849,0.006330102353669799,0.005457567024031238,0.002866351772031145,0.0438537938219106,7.59304902266658,0.00834333386299935
1483,Catalina (C/2013 US10),2458001.702586805,A.D. 2017-Sep-05 04:51:43.5000,8.4,3.404601813619302,6.5,5.921969396683223,3.334681427052647,0.006327812630309642,0.005453575120629591,0.002864101588165745,0.04390196931516763,7.601390350750471,0.00833932356720329
1484,Catalina (C/2013 US10),2458002.702586805,A.D. 2017-Sep-06 04:51:43.5000,8.4,3.410928482769559,6.5,5.927420979775229,3.337544405824846,0.006325526222635454,0.005449592628778007,0.002861856864379607,0.04395012166873821,7.609727672321848,0.008335320834019866
1485,Catalina (C/2013 US10),2458003.702586805,A.D. 2017-Sep-07 04:51:43.5000,8.4,3.417252867169147,6.5,5.932868585065268,3.340405142593986,0.006323243128705479,0.005445619510420555,0.002859617578333456,0.0439982509262327,7.618060994931615,0.008331325640174398
1486,Catalina (C/2013 US10),2458004.702586805,A.D. 2017-Sep-08 04:51:43.5000,8.4,3.423574970131126,6.5,5.938312221908169,3.343263642786682,0.006320963347262349,0.005441655728390806,0.002857383707800642,0.04404635713112971,7.62639032610786,0.00832733796334752
1487,Catalina (C/2013 US10),2458005.702586805,A.D. 2017-Sep-09 04:51:43.5000,8.4,3.429894794967606,6.5,5.943751899622119,3.346119911807393,0.006318686877635748,0.005437701246612801,0.002855155230691828,0.04409444032678206,7.634715673356889,0.008323357782300192
1488,Catalina (C/2013 US10),2458006.702586805,A.D. 2017-Sep-10 04:51:43.5000,8.4,3.436212344990256,6.5,5.949187627489867,3.348973955038564,0.006316413719586996,0.005433756030304372,0.002852932125085215,0.04414250055642326,7.643037044164354,0.008319385076976445
1489,Catalina (C/2013 US10),2458007.702586805,A.D. 2017-Sep-11 04:51:43.5000,8.4,3.442527623510629,6.5,5.954619414760094,3.351825777840821,0.006314143873079419,0.005429820046141773,0.002850714369260402,0.04419053786317451,7.65135444599646,0.008315419828543561
1490,Catalina (C/2013 US10),2458008.702586805,A.D. 2017-Sep-12 04:51:43.5000,8.4,3.448840633840223,6.5,5.960047270648929,3.354675385553181,0.00631187733798632,0.005425893262366786,0.002848501941733291,0.04423855229005173,7.659667886301179,0.008311462019359143
1491,Catalina (C/2013 US10),2458009.702586805,A.D. 2017-Sep-13 04:51:43.5000,8.4,3.455151379290229,6.5,5.965471204341551,3.357522783493312,0.006309614113752976,0.00542197564881086,0.002846294821288433,0.04428654387997209,7.667977372509395,0.008307511632850982
1492,Catalina (C/2013 US10),2458010.702586805,A.D. 2017-Sep-14 04:51:43.5000,8.4,3.461459863170916,6.5,5.970891224993724,3.360367976957809,0.006307354199040818,0.005418067176815874,0.002844092987004567,0.04433451267575968,7.676282912035863,0.008303568653304658
1493,Catalina (C/2013 US10),2458011.702586805,A.D. 2017-Sep-15 04:51:43.5000,8.4,3.46776608879068,6.5,5.976307341733245,3.363210971222501,0.006305097591390816,0.005414167819045284,0.002841896418269452,0.04438245872014961,7.684584512279938,0.008299633065569106
1494,Catalina (C/2013 US10),2458012.702586805,A.D. 2017-Sep-16 04:51:43.5000,8.4,3.474070059454783,6.5,5.981719563661113,3.366051771542759,0.006302844286945329,0.005410277549193338,0.002839705094781001,0.04443038205579022,7.692882180625959,0.008295704854702782
1495,Catalina (C/2013 US10),2458013.702586805,A.D. 2017-Sep-17 04:51:43.5000,8.4,3.480371778463844,6.5,5.987127899852387,3.368890383153806,0.006300594280263552,0.005406396341617195,0.002837518996533557,0.04447828272524335,7.70117592444327,0.0082917840055953
1496,Catalina (C/2013 US10),2458014.702586805,A.D. 2017-Sep-18 04:51:43.5000,8.4,3.486671249112219,6.5,5.992532359356646,3.371726811270993,0.006298347564253502,0.005402524170929155,0.002835338103790201,0.0445261607709821,7.709465751085865,0.0082878705026047
1497,Catalina (C/2013 US10),2458015.702586805,A.D. 2017-Sep-19 04:51:43.5000,8.4,3.492968474686362,6.5,5.997932951198035,3.37456106109005,0.006296104130227116,0.005398661011592578,0.002833162397044096,0.04457401623538697,7.717751667891701,0.008283964329248725
1498,Catalina (C/2013 US10),2458016.702586805,A.D. 2017-Sep-20 04:51:43.5000,8.4,3.499263458463309,6.5,6.003329684374942,3.377393137787303,0.006293863968067137,0.005394806837563592,0.002830991856973305,0.04462184916074029,7.726033682181739,0.008280065467980081
1499,Catalina (C/2013 US10),2458017.702586805,A.D. 2017-Sep-21 04:51:43.5000,8.4,3.505556203709364,6.5,6.008722567859332,3.380223046519827,0.006291627066480012,0.005390961622010891,0.002828826464394123,0.04466965958921965,7.734311801258792,0.008276173900061462
1500,Catalina (C/2013 US10),2458018.702586805,A.D. 2017-Sep-22 04:51:43.5000,8.4,3.511846713679077,6.5,6.014111610595867,3.383050792425559,0.006289393413299983,0.00538712533713231,0.002826666200217614,0.04471744756289085,7.742586032406339,0.008272289605541236
1501,Catalina (C/2013 US10),2458019.702586805,A.D. 2017-Sep-23 04:51:43.5000,8.4,3.518134991614529,6.5,6.019496821500881,3.385876380623385,0.006287162995808326,0.005383297954071544,0.002824511045412953,0.04476521312370115,7.750856382887319,0.008268412563317708
1502,Catalina (C/2013 US10),2458020.702586805,A.D. 2017-Sep-24 04:51:43.5000,8.4,3.524421040744933,6.5,6.024878209461327,3.388699816213176,0.006284935801036203,0.00537947944292516,0.002822360980979663,0.04481295631347289,7.759122859943045,0.008264542751270702
1503,Catalina (C/2013 US10),2458021.702586805,A.D. 2017-Sep-25 04:51:43.5000,8.4,3.53070486428652,6.5,6.030255783333755,3.391521104275807,0.006282711816027596,0.005375669772821853,0.002820215987929401,0.04486067717389814,7.767385470792271,0.00826068014643599
1504,Catalina (C/2013 US10),2458022.702586805,A.D. 2017-Sep-26 04:51:43.5000,8.4,3.536986465442661,6.5,6.035629551943421,3.394340249873168,0.00628049102804959,0.005371868912051501,0.002818076047276681,0.04490837574653435,7.775644222630454,0.008256824725198807
1505,Catalina (C/2013 US10),2458023.702586805,A.D. 2017-Sep-27 04:51:43.5000,8.4,3.543265847404172,6.5,6.040999524083509,3.397157258048165,0.006278273424745196,0.005368076828221898,0.002815941140037109,0.04495605207280117,7.78389912262918,0.008252976463486338
1506,Catalina (C/2013 US10),2458024.702586805,A.D. 2017-Sep-28 04:51:43.5000,8.4,3.549543013349743,6.5,6.046365708514546,3.39997213382472,0.006276058994231877,0.005364293488424659,0.002813811247231365,0.04500370619397836,7.792150177935818,0.008249135336945245
1507,Catalina (C/2013 US10),2458025.702586805,A.D. 2017-Sep-29 04:51:43.5000,8.4,3.555817966446441,6.5,6.051728113963952,3.402784882207783,0.006273847725152809,0.005360518859395598,0.002811686349893074,0.04505133815120454,7.800397395673301,0.008245301321095112
1508,Catalina (C/2013 US10),2458026.702586805,A.D. 2017-Sep-30 04:51:43.5000,8.4,3.562090709850248,6.5,6.057086749125768,3.405595508183348,0.006271639606690506,0.00535675290766032,0.002809566429078927,0.04509894798547694,7.808640782940077,0.008241474391454172
