r (AU),total_fragment_number
2.4693969396939694505022089e0,6.9203373298735064390916163e32
2.4698469846984698605751873e0,6.9222715581930982011476467e32
2.4702970297029702706481658e0,6.9242059720501254433834314e32
2.4707470747074706807211442e0,6.9261405714280639183341925e32
2.4711971197119710907941226e0,6.9280753563104989060780901e32
2.4716471647164715008671010e0,6.9300103266809508348586502e32
2.4720972097209719109400794e0,6.9319454825229531032863254e32
2.4725472547254723210130578e0,6.9338808238200405511234492e32
2.4729972997299727310860362e0,6.9358163505557869292331355e32
2.4734473447344731411590146e0,6.9377520627137342831371216e32
2.4738973897389735512319930e0,6.9396879602774419521797139e32
2.4743474347434739613049715e0,6.9416240432304678345533379e32
2.4747974797479748154671597e0,6.9435603115563928868805115e32
2.4752475247524752255401381e0,6.9454967652387894188724677e32
2.4756975697569756356131165e0,6.9474334042612225344810360e32
2.4761476147614760456860949e0,6.9493702286072789549362572e32
2.4765976597659764557590734e0,6.9513072382605482837719335e32
2.4770477047704768658320518e0,6.9532444332046158010662250e32
2.4774977497749777199942400e0,6.9551818134230725515048147e32
2.4779477947794781300672184e0,6.9571193788995139032290280e32
2.4783978397839785401401969e0,6.9590571296175654885696860e32
2.4788478847884789502131753e0,6.9609950655608068229974259e32
2.4792979297929793602861537e0,6.9629331867128851561212801e32
2.4797479747974797703591321e0,6.9648714930573771211081243e32
2.4801980198019801804321105e0,6.9668099845779400556301563e32
2.4806480648064805905050889e0,6.9687486612581534751580130e32
2.4810981098109810005780673e0,6.9706875230817064227052693e32
2.4815481548154814106510457e0,6.9726265700321928252613695e32
2.4819981998199818207240241e0,6.9745658020932613735872271e32
2.4824482448244822307970026e0,6.9765052192485607584437555e32
2.4828982898289826408699810e0,6.9784448214817223767692991e32
2.4833483348334830509429594e0,6.9803846087764150954511017e32
2.4837983798379834610159378e0,6.9823245811162876052500768e32
2.4842484248424838710889162e0,6.9842647384850073319015876e32
2.4846984698469842811618946e0,6.9862050808662460245966397e32
2.4851485148514851353240829e0,6.9881456082436379625773389e32
2.4855985598559855453970613e0,6.9900863206008981295911135e32
2.4860486048604859554700397e0,6.9920272179216795398545191e32
2.4864986498649863655430181e0,6.9939683001896741186848918e32
2.4869486948694867756159965e0,6.9959095673885795560070910e32
2.4873987398739876297781848e0,6.9978510195020791302271681e32
2.4878487848784880398511632e0,6.9997926565138503551436518e32
2.4882988298829884499241416e0,7.0017344784076183025671355e32
2.4887488748874888599971200e0,7.0036764851670806624224786e32
2.4891989198919892700700984e0,7.0056186767759380069383017e32
2.4896489648964896801430768e0,7.0075610532179226136846022e32
2.4900990099009900902160553e0,7.0095036144767350548900008e32
2.4905490549054905002890337e0,7.0114463605361090492763757e32
2.4909990999099909103620121e0,7.0133892913797595805911551e32
2.4914491449144913204349905e0,7.0153324069914146029486941e32
2.4918991899189917305079689e0,7.0172757073548409815641284e32
2.4923492349234921405809473e0,7.0192191924537392886660786e32
2.4927992799279925506539257e0,7.0211628622718864775328457e32
2.4932493249324929607269041e0,7.0231067167930076199750232e32
2.4936993699369933707998825e0,7.0250507560008652577521045e32
2.4941494149414937808728610e0,7.0269949798792204914717021e32
2.4945994599459941909458394e0,7.0289393884118257748301440e32
2.4950495049504950451080276e0,7.0308839815824350026756391e32
2.4954995499549954551810060e0,7.0328287593748453044128187e32
2.4959495949594958652539844e0,7.0347737217728365156237455e32
2.4963996399639962753269629e0,7.0367188687601711780679125e32
2.4968496849684966853999413e0,7.0386642003206060688972903e32
2.4972997299729975395621295e0,7.0406097164379901989842175e32
2.4977497749774979496351079e0,7.0425554170960587282024531e32
2.4981998199819983597080864e0,7.0445013022786505793611706e32
2.4986498649864987697810648e0,7.0464473719695268530679826e32
2.4990999099909991798540432e0,7.0483936261525336778914664e32
2.4995499549954995899270216e0,7.0503400648114422425023999e32
2.5000000000000000000000000e0,7.0522866879300986754693603e32
2.5004500450045004100729784e0,7.0542334954922986650450984e32
2.5009000900090008201459568e0,7.0561804874818868986463109e32
2.5013501350135012302189352e0,7.0581276638826605056776291e32
2.5018001800180016402919136e0,7.0600750246784713793151536e32
2.5022502250225020503648921e0,7.0620225698531469131530116e32
2.5027002700270024604378705e0,7.0639702993905433238229460e32
2.5031503150315028705108489e0,7.0659182132744807991596802e32
2.5036003600360037246730371e0,7.0678663114888169969468377e32
2.5040504050405041347460156e0,7.0698145940174167807274457e32
2.5045004500450045448189940e0,7.0717630608441176321587969e32
2.5049504950495049548919724e0,7.0737117119528002674546069e32
2.5054005400540053649649508e0,7.0756605473273136974872145e32
2.5058505850585057750379292e0,7.0776095669515357561665736e32
2.5063006300630061851109076e0,7.0795587708093385127951153e32
2.5067506750675065951838860e0,7.0815081588846142128016012e32
2.5072007200720070052568644e0,7.0834577311612176316658931e32
2.5076507650765074153298428e0,7.0854074876230568674874409e32
2.5081008100810078254028213e0,7.0873574282540270479987678e32
2.5085508550855086795650095e0,7.0893075530380088894135893e32
2.5090009000900090896379879e0,7.0912578619589162544388783e32
2.5094509450945094997109663e0,7.0932083550006413885033965e32
2.5099009900990099097839447e0,7.0951590321470967131622359e32
2.5103510351035103198569232e0,7.0971098933822090614892966e32
2.5108010801080107299299016e0,7.0990609386898764435208630e32
2.5112511251125111400028800e0,7.1010121680540213688751926e32
2.5117011701170115500758584e0,7.1029635814585937290562775e32
2.5121512151215119601488368e0,7.1049151788875030633154483e32
2.5126012601260123702218152e0,7.1068669603246877339416508e32
2.5130513051305127802947936e0,7.1088189257540889855275925e32
2.5135013501350136344569819e0,7.1107710751596307688434117e32
2.5139513951395140445299603e0,7.1127234085252990041901191e32
2.5144014401440144546029387e0,7.1146759258350089954265686e32
2.5148514851485148646759171e0,7.1166286270727380159424865e32
2.5153015301530152747488955e0,7.1185815122224402806975069e32
2.5157515751575156848218739e0,7.1205345812680728869550257e32
2.5162016201620160948948524e0,7.1224878341936203138641730e32
2.5166516651665165049678308e0,7.1244412709830483055996289e32
2.5171017101710169150408092e0,7.1263948916203211651841932e32
2.5175517551755173251137876e0,7.1283486960894435478933264e32
2.5180018001800177351867660e0,7.1303026843743869625092320e32
2.5184518451845181452597444e0,7.1322568564591387704848015e32
2.5189018901890189994219327e0,7.1342112123277007447917343e32
2.5193519351935194094949111e0,7.1361657519640789818573717e32
2.5198019801980198195678895e0,7.1381204753522579608308441e32
2.5202520252025202296408679e0,7.1400753824762509838988966e32
2.5207020702070206397138463e0,7.1420304733200828824633206e32
2.5211521152115210497868247e0,7.1439857478677482237364117e32
2.5216021602160214598598031e0,7.1459412061032776037274841e32
2.5220522052205218699327816e0,7.1478968480106857657751641e32
2.5225022502250222800057600e0,7.1498526735740350112301426e32
2.5229522952295226900787384e0,7.1518086827773343188235227e32
2.5234023402340231001517168e0,7.1537648756045883438307651e32
2.5238523852385239543139051e0,7.1557212520398896517920570e32
2.5243024302430243643868835e0,7.1576778120672630741091896e32
2.5247524752475247744598619e0,7.1596345556707565006140465e32
2.5252025202520251845328403e0,7.1615914828344163799866304e32
2.5256525652565255946058187e0,7.1635485935423179839445593e32
2.5261026102610260046787971e0,7.1655058877785092023197167e32
2.5265526552655264147517755e0,7.1674633655270581010703167e32
2.5270027002700268248247539e0,7.1694210267720558045846655e32
2.5274527452745272348977323e0,7.1713788714975502026946468e32
2.5279027902790276449707108e0,7.1733368996876338609404475e32
2.5283528352835280550436892e0,7.1752951113263777275840432e32
2.5288028802880289092058774e0,7.1772535063979003088994747e32
2.5292529252925293192788558e0,7.1792120848862581416299100e32
2.5297029702970297293518342e0,7.1811708467755567616824630e32
2.5301530153015301394248127e0,7.1831297920499002638123668e32
2.5306030603060305494977911e0,7.1850889206933956250786159e32
2.5310531053105309595707695e0,7.1870482326901541459958473e32
2.5315031503150313696437479e0,7.1890077280242770390155326e32
2.5319531953195317797167263e0,7.1909674066799015453861623e32
2.5324032403240321897897047e0,7.1929272686411173483441619e32
2.5328532853285325998626831e0,7.1948873138920660125936642e32
2.5333033303330330099356615e0,7.1968475424168818970793983e32
2.5337533753375338640978498e0,7.1988079541997195368724238e32
2.5342034203420342741708282e0,7.2007685492246657329054047e32
2.5346534653465346842438066e0,7.2027293274759038432870158e32
2.5351035103510350943167850e0,7.2046902889375552565950593e32
2.5355535553555355043897634e0,7.2066514335937990074825678e32
2.5360036003600359144627419e0,7.2086127614287593668311050e32
2.5364536453645363245357203e0,7.2105742724266067223824188e32
2.5369036903690367346086987e0,7.2125359665715143441820189e32
2.5373537353735371446816771e0,7.2144978438476497376678915e32
2.5378037803780375547546555e0,7.2164599042391472617847659e32
2.5382538253825379648276339e0,7.2184221477302248622864549e32
2.5387038703870388189898222e0,7.2203845743050514857628259e32
2.5391539153915392290628006e0,7.2223471839478148137781959e32
2.5396039603960396391357790e0,7.2243099766426794694667899e32
2.5400540054005400492087574e0,7.2262729523738691631899440e32
2.5405040504050404592817358e0,7.2282361111255600472969291e32
2.5409540954095408693547142e0,7.2301994528819599794783930e32
2.5414041404140412794276926e0,7.2321629776272681705136988e32
2.5418541854185416895006711e0,7.2341266853456939192453751e32
2.5423042304230420995736495e0,7.2360905760214825533129692e32
2.5427542754275425096466279e0,7.2380546496387943723950638e32
2.5432043204320429197196063e0,7.2400189061818977625612986e32
2.5436543654365437738817946e0,7.2419833456349861699835136e32
2.5441044104410441839547730e0,7.2439479679823121280606600e32
2.5445544554455445940277514e0,7.2459127732080993471540740e32
2.5450045004500450041007298e0,7.2478777612965773022326145e32
2.5454545454545454141737082e0,7.2498429322320086147583983e32
2.5459045904590458242466866e0,7.2518082859986386123709726e32
2.5463546354635462343196650e0,7.2537738225806982111910773e32
2.5468046804680466443926434e0,7.2557395419624543561364714e32
2.5472547254725470544656218e0,7.2577054441281653452136289e32
2.5477047704770474645386003e0,7.2596715290621010056440702e32
2.5481548154815478746115787e0,7.2616377967484965770041776e32
2.5486048604860487287737669e0,7.2636042471716708856794170e32
2.5490549054905491388467453e0,7.2655708803158649358536937e32
2.5495049504950495489197237e0,7.2675376961653759366342624e32
2.5499549954995499589927022e0,7.2695046947044722740907627e32
2.5504050405040503690656806e0,7.2714718759174482750266877e32
2.5508550855085507791386590e0,7.2734392397886097954605769e32
2.5513051305130511892116374e0,7.2754067863022266626139505e32
2.5517551755175515992846158e0,7.2773745154426249086316784e32
2.5522052205220520093575942e0,7.2793424271940959780134924e32
2.5526552655265524194305726e0,7.2813105215409471679298125e32
2.5531053105310528295035510e0,7.2832787984674843343991780e32
2.5535553555355536836657393e0,7.2852472579580508033890279e32
2.5540054005400540937387177e0,7.2872158999969322547915710e32
2.5544554455445545038116961e0,7.2891847245684777791817691e32
2.5549054905490549138846745e0,7.2911537316569989971856848e32
2.5553555355535553239576529e0,7.2931229212468522051376837e32
2.5558055805580557340306314e0,7.2950922933223533471194706e32
2.5562556255625561441036098e0,7.2970618478678515137060075e32
2.5567056705670565541765882e0,7.2990315848677058835354217e32
2.5571557155715569642495666e0,7.3010015043062324006894179e32
2.5576057605760573743225450e0,7.3029716061678176256918578e32
2.5580558055805577843955234e0,7.3049418904368005610545381e32
2.5585058505850586385577117e0,7.3069123570975461500231094e32
2.5589558955895590486306901e0,7.3088830061344294239063871e32
2.5594059405940594587036685e0,7.3108538375318052378868566e32
2.5598559855985598687766469e0,7.3128248512740788874628293e32
2.5603060306030602788496253e0,7.3147960473455735224754138e32
2.5607560756075606889226037e0,7.3167674257307319083718212e32
2.5612061206120610989955821e0,7.3187389864138786361450409e32
2.5616561656165615090685606e0,7.3207107293794665593054495e32
2.5621062106210619191415390e0,7.3226826546118418861242474e32
2.5625562556255623292145174e0,7.3246547620954344116817193e32
2.5630063006300627392874958e0,7.3266270518146292553498462e32
2.5634563456345631493604742e0,7.3285995237538461241457472e32
2.5639063906390640035226625e0,7.3305721778974686962895227e32
2.5643564356435644135956409e0,7.3325450142299440606840262e32
2.5648064806480648236686193e0,7.3345180327356803951313310e32
2.5652565256525652337415977e0,7.3364912333990772305222256e32
2.5657065706570656438145761e0,7.3384646162046148022528211e32
2.5661566156615660538875545e0,7.3404381811366796708469793e32
2.5666066606660664639605329e0,7.3424119281797261309669576e32
2.5670567056705668740335113e0,7.3443858573181681250223522e32
2.5675067506750672841064898e0,7.3463599685364815649536319e32
2.5679567956795676941794682e0,7.3483342618190948046892004e32
2.5684068406840681042524466e0,7.3503087371504578154356730e32
2.5688568856885689584146348e0,7.3522833945150436268297569e32
2.5693069306930693684876132e0,7.3542582338972921220149020e32
2.5697569756975697785605917e0,7.3562332552816878598428616e32
2.5702070207020701886335701e0,7.3582084586526649588495625e32
2.5706570657065705987065485e0,7.3601838439947468889875385e32
2.5711071107110710087795269e0,7.3621594112923519161220282e32
2.5715571557155714188525053e0,7.3641351605299963044461615e32
2.5720072007200718289254837e0,7.3661110916921530835966458e32
2.5724572457245722389984621e0,7.3680872047633068124252344e32
2.5729072907290726490714405e0,7.3700634997279622259100113e32
2.5733573357335730591444189e0,7.3720399765706024417508491e32
2.5738073807380739133066072e0,7.3740166352757350772295932e32
2.5742574257425743233795856e0,7.3759934758278562204130432e32
2.5747074707470747334525640e0,7.3779704982114677239755214e32
2.5751575157515751435255424e0,7.3799477024111175574515347e32
2.5756075607560755535985209e0,7.3819250884112773093259094e32
2.5760576057605759636714993e0,7.3839026561964863022218679e32
2.5765076507650763737444777e0,7.3858804057512881822182745e32
